year,mileage,tax,mpg,engineSize,price
2020,3450,150,40.4,2,31990
2020,3245,140,5.5,2,42990
2020,2500,145,54.3,1.2,14990
2020,5000,145,47.9,2,28999
2020,4000,145,33.6,3,64999
2020,5000,145,48.7,2,29999
2020,2252,145,34.9,3,43995
2020,4000,145,40.9,1.5,29888
2020,16,145,44.8,2,33980
2020,10,145,54.3,1.2,15295
2020,2294,145,36.7,3,40990
2020,2256,145,54.3,1.2,15690
2020,2648,145,54.3,1.2,15690
2020,3000,145,40.4,2,30444
2020,3093,145,54.3,1.2,15690
2020,1200,145,40.9,1.5,27000
2020,1500,145,31.4,2,33444
2020,10,145,54.3,1.2,16690
2020,10,145,54.3,1.2,15895
2020,10,145,54.3,1.2,15998
2020,10,145,54.3,1.2,15998
2020,10,145,54.3,1.2,15998
2020,1117,145,38.2,2,35995
2020,10,145,54.3,1.2,15998
2020,1385,135,5.5,2,47000
2020,1435,145,23.2,4.4,65000
2020,5000,145,47.9,3,35999
2020,10,145,50.4,3,32995
2020,570,150,43.5,2,26999
2020,1000,145,57.7,1.6,16391
2020,10,145,54.3,1.2,16998
2020,3999,145,32.1,2,39980
2020,15,150,54.3,1.2,16995
2020,3000,145,39.2,2,32000
2020,1500,145,31.4,2,33444
2020,2500,135,54.3,2,26995
2020,10,145,54.3,1.2,15995
2020,3999,145,44.8,2,35980
2020,6000,145,48.7,2,27495
2020,6000,145,39.8,3,28890
2020,10,145,48.7,2,27890
2020,1500,145,32.8,3,63888
2020,1500,145,39.2,3,45888
2020,18754,145,48.7,1,11995
2020,3500,145,42.2,2,27492
2020,1500,145,43.5,0,24990
2020,10,145,39.8,3,29500
2020,16,145,40.9,2,43980
2020,1500,145,32.1,2,39888
2020,102,145,55.4,2,34795
2020,1500,145,30.7,0,37888
2020,1500,145,39.2,0,44888
2020,1500,145,40.4,1.5,33888
2020,1500,145,40.4,0,31990
2020,1500,145,47.1,2,33990
2020,1500,145,42.2,0,24888
2020,18,150,58.9,2,42495
2020,9,145,61.4,2,32980
2020,1096,145,57.7,2,39980
2020,3000,145,38.2,2,36888
2020,3000,145,32.1,2,37444
2020,9,145,54.3,1.2,15295
2020,6825,150,37.7,3,53990
2020,20,145,54.3,1.2,15295
2020,1500,145,31.4,0,32444
2020,4825,150,38.7,2,31990
2020,9710,145,34.9,3,55890
2020,2894,150,33.6,3,43990
2020,20,145,54.3,1.2,16850
2020,20,145,54.3,1.2,16850
2020,10,150,54.3,1.2,15395
2020,20,150,54.3,1.2,15495
2020,1500,145,31.4,0,32444
2020,1500,145,33.2,3,57888
2020,20,145,54.3,1.2,15295
2020,4000,145,43.5,1.5,24888
2020,10,150,54.3,1.2,15495
2020,10,145,54.3,1.2,15895
2020,10,145,54.3,1.2,16850
2020,20,145,65.7,2,28300
2020,37,145,48.7,2,26500
2020,121,145,48.7,2,28995
2020,5000,145,50.4,1.5,22999
2020,2000,135,5.5,2,53995
2020,150,150,33.6,3,63295
2020,4000,145,43.5,1.5,24888
2020,6000,145,49.6,2,32890
2020,102,145,34.5,2,33995
2020,20,145,54.3,1.2,16850
2020,16,145,44.8,2,38980
2020,906,145,40.4,1.5,25993
2020,6000,145,34,2,38989
2020,1500,145,35.3,2,42444
2020,4000,145,44.8,2,31990
2020,1500,145,40.4,1.5,32788
2020,10,145,54.3,1.2,15998
2020,1000,145,53.3,1.3,25879
2020,1000,145,53.3,1.3,25879
2020,1000,145,67.3,1.5,24409
2020,1000,145,53.3,1.3,25879
2020,1500,145,40.9,0,29944
2020,1500,145,47.1,0,33333
2020,1500,145,32.5,0,29944
2020,1500,145,30.7,0,37990
2020,1500,145,51.4,2,29888
2020,1500,135,117.7,0,49790
2020,101,145,40.4,3,61995
2020,1000,145,53.3,1.3,25879
2020,3168,150,47.9,1,13995
2020,1000,145,53.3,1.3,25879
2020,1000,150,32.5,2.9,60899
2020,1500,145,40.9,1.5,28990
2020,1000,150,40.9,2,30990
2020,3150,150,34.5,2,31990
2020,550,145,54.3,1.2,15990
2020,298,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15690
2020,397,145,54.3,1.2,15990
2020,709,145,54.3,1.2,15990
2020,10,145,54.3,1.2,15995
2020,10,145,54.3,1.2,15995
2020,10,145,54.3,1.2,15995
2020,1000,145,53.3,1.3,25879
2020,2000,145,30.1,2.5,54995
2020,16,145,37.2,1.6,24980
2020,9,145,64.2,2,31480
2020,1000,145,36.7,2,50419
2020,100,145,50.4,2,34989
2020,7,145,32.5,3,49490
2020,9,145,47.9,2,23990
2020,11,145,40.4,2,31990
2020,9,145,38.7,2,31990
2020,10,145,37.2,2,33990
2020,16,145,37.2,1.6,25480
2020,102,145,37.7,3,64995
2020,102,145,54.3,2,35995
2020,102,145,39.8,2,37320
2020,20,145,54.3,1.2,16850
2020,20,145,54.3,1.2,15295
2020,20,145,54.3,1.2,15295
2020,10,145,54.3,1.2,16890
2020,1500,145,42.2,0,24988
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,243,145,36.7,2,28999
2020,10,145,54.3,1.2,16690
2020,20,145,54.3,1.2,16850
2020,10,145,54.3,1.2,15900
2020,10,145,24.8,3,69991
2020,1000,145,53.3,1.3,25879
2020,3999,145,26.4,3,49980
2020,1000,145,53.3,1.3,25879
2020,1000,145,32.8,2,41729
2020,20,145,54.3,1.2,15370
2020,20,145,54.3,1.2,16850
2020,20,145,54.3,1.2,16650
2020,20,145,54.3,1.2,16850
2020,151,145,26.7,3,79991
2020,20,145,54.3,1.2,14695
2020,20,145,54.3,1.2,16650
2020,10,145,54.3,1.2,15299
2020,10,150,54.3,1.2,15998
2020,10,150,54.3,1.2,15998
2020,102,145,65.7,2,42520
2020,1000,145,53.3,1.3,25879
2020,1000,145,53.3,1.3,25879
2020,1000,145,53.3,1.3,25879
2020,600,145,58.9,2,38970
2020,752,145,57.7,1.6,15990
2020,2574,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15650
2020,9,150,47.9,2,29000
2020,3222,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,5,150,37.2,2,35000
2020,10,150,39.2,2,27500
2020,2100,145,54.3,1.2,15990
2020,130,145,45.6,2,27500
2020,100,145,54.3,1.2,15690
2020,11,145,50.4,3,36000
2020,100,145,54.3,1.2,15690
2020,2200,145,50.4,2,24995
2020,1600,145,37.7,1.5,28995
2020,1000,145,55.4,2,30389
2020,2797,145,34.5,2,32995
2020,9,145,54.3,1.2,15395
2020,100,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15690
2020,1500,145,31.4,0,32000
2020,3800,150,57.7,1.6,16489
2020,7791,145,34.5,3,43950
2020,3524,145,43.5,1.5,26880
2020,6524,145,38.2,2,31680
2020,4521,145,39.2,2,27900
2020,3452,145,39.2,3,49800
2020,100,145,54.3,1.2,15990
2020,3999,145,61.4,2,30980
2020,3999,145,40.9,2,37980
2020,3999,145,26.4,3,49980
2020,560,145,57.7,1,11360
2020,3999,145,34,2,31980
2020,1000,145,54.3,2,40179
2020,1000,145,46.3,2,35995
2020,4526,145,42.8,2,26430
2020,4521,145,50.4,2,26880
2020,1000,145,44.8,1.3,27779
2020,3999,145,36.7,2,48980
2020,1000,145,62.8,1.5,26049
2020,100,145,54.3,1.2,15990
2020,789,145,47.9,1.6,24950
2020,2700,145,31.4,2,32444
2020,1550,145,54.3,1.2,15890
2020,11512,150,40.4,1.5,24551
2020,998,150,47.1,2,32950
2020,107,145,54.3,1.2,13998
2020,1253,145,54.3,1.2,15890
2020,10,145,54.3,1.2,16998
2020,10,145,54.3,1.2,15998
2020,1500,145,37.7,3,57990
2020,100,145,54.3,1.2,15990
2020,472,145,56.5,1,11500
2020,10,145,54.3,1.2,15998
2020,10,145,54.3,1.2,16998
2020,2800,145,52.3,1,15989
2020,1700,150,40.9,1.5,26700
2020,2500,150,40.9,2,30000
2020,10,145,54.3,1.2,17798
2020,3200,145,45.6,2,36950
2020,3558,145,39.2,3,47950
2020,10,145,54.3,1.2,15998
2020,3999,145,44.8,1.3,27980
2020,1000,145,29.5,3,61489
2020,1000,145,31.7,2,41239
2020,2415,145,40.9,2,24480
2020,3999,145,22.4,4,62480
2020,1000,145,58.9,2,35995
2020,1000,145,65.7,2,30995
2020,3999,145,32.1,2,39980
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,100,145,45.6,2,25995
2020,3999,145,32.1,2,39980
2020,3999,145,36.7,2,48980
2020,2749,145,44.1,1.5,24880
2020,3999,145,28,4,65980
2020,287,145,45.6,1.3,23980
2020,942,145,56.5,2,25980
2020,10,145,54.3,1.2,15998
2020,100,145,55.4,3,29995
2020,2356,145,54.3,2,32995
2020,1000,145,54.3,2,27995
2020,1000,145,40.9,1.5,25995
2020,2000,145,26.9,3,43995
2020,1500,145,34,3,45995
2020,616,145,57.7,1,12500
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,53,145,54.3,1.2,16998
2020,1000,145,53.3,1.3,26519
2020,5412,145,38.2,2,36930
2020,4521,145,39.2,2,32880
2020,1000,145,55.4,2,30389
2020,3452,145,39.8,2,28900
2020,1000,145,42.8,2,36209
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,3854,145,48.7,2,28900
2020,10,145,54.3,1.2,15998
2020,1120,145,40.9,2,41980
2020,10,150,34.5,2,11995
2020,4521,145,39.2,2,29930
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,9,145,42.8,3,44980
2020,649,145,56.5,1,9995
2020,4563,145,48.7,2,29930
2020,500,145,56.5,1,10995
2020,4500,150,38.2,2,39950
2020,4506,150,52.3,2,30990
2020,700,145,54.3,1.2,15590
2020,8500,150,33.2,3,61950
2020,1336,145,54.3,1.2,15690
2020,100,145,54.3,1.2,14990
2020,1236,145,54.3,1.2,15690
2020,1500,145,31.4,0,33444
2020,10,150,54.3,1.2,16598
2020,9612,145,34.9,3,55500
2020,10,145,60.1,2,30000
2020,4000,150,40.9,3,46999
2020,5000,150,47.9,2,34999
2020,1500,145,31.4,2,32444
2020,3000,150,52.3,2,34999
2020,10,145,54.3,1.2,15998
2020,1500,145,40.9,0,30990
2020,1330,145,30.7,0,36790
2020,10,150,54.3,1.2,15998
2020,10,145,54.3,1.2,16998
2020,100,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15990
2020,3000,150,28.5,3,59999
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,9,145,54.3,1.2,15295
2020,9,145,54.3,1.2,15295
2020,9,145,54.3,1.2,15295
2020,1500,145,31.4,0,32444
2020,9,145,54.3,1.2,15395
2020,5000,150,49.6,2,34999
2020,1500,145,43.5,0,24990
2020,1000,145,46.3,1.5,36809
2020,4000,150,65.7,2,33999
2020,100,145,54.3,1.2,15390
2020,1500,145,47.1,0,33990
2020,875,150,33.2,3,55750
2020,1500,145,31.4,0,32444
2020,936,145,54.3,1.2,15690
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,1025,145,54.3,1.2,15690
2020,285,145,30.7,0,37888
2020,2500,150,40.9,2,31000
2020,9,150,50.4,2,29000
2020,1500,145,40.9,0,30990
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,1401,145,54.3,1.2,15690
2020,1415,145,54.3,1.2,15990
2020,1307,145,54.3,1.2,15990
2020,1389,145,54.3,1.2,15990
2020,100,145,54.3,1.2,14990
2020,3999,145,28.3,3,38980
2020,4000,145,32.5,2,32000
2020,4541,150,51.4,1.6,21450
2020,5520,150,44.8,1.5,23950
2020,100,145,54.3,1.2,14990
2020,1500,145,30.7,0,38888
2020,5500,150,44.1,2,28950
2020,1500,145,47.1,0,29990
2020,6552,150,47.9,1,21450
2020,1500,145,32.1,0,38444
2020,1500,145,40.9,0,29488
2020,10,145,60.1,2,31450
2020,1500,145,30.7,2,39888
2020,3999,145,36.7,2,48980
2020,1500,145,40.9,0,30000
2020,1500,145,31,0,41888
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,4000,145,47.1,0,33990
2020,2500,150,34.9,2,33000
2020,5000,145,42.2,3,52999
2020,5500,145,49.6,2,34950
2020,3200,145,39.2,3,45950
2020,6685,145,39.2,3,43950
2020,100,145,54.3,1.2,14990
2020,1950,145,54.3,1.2,15960
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,2150,145,54.3,1.2,15660
2020,100,145,54.3,1.2,14990
2020,1850,145,54.3,1.2,15960
2020,1718,145,54.3,1.2,15660
2020,1766,145,58.9,2,33400
2020,1500,145,34.5,0,56450
2020,4000,145,43.5,1.5,26888
2020,1500,145,40.9,2,30000
2020,755,145,54.3,1.2,15890
2020,2500,145,48.7,1,13990
2020,102,145,38.7,2,32995
2020,102,145,40.4,2,37995
2020,9,145,56.5,2,26980
2020,10,150,38.7,2,31895
2020,1548,150,36.2,2,32895
2020,1987,150,53.3,2,34985
2020,5000,150,48.7,2,31950
2020,5,145,39.8,2,31990
2020,2142,145,44.8,2,30995
2020,1500,145,47.1,2,30990
2020,150,145,42.2,1.5,26400
2020,30,145,53.3,1.2,18390
2020,999,145,37.2,3,46995
2020,2047,145,51.4,2,27445
2020,1968,145,50.4,2,23985
2020,5000,145,54.3,1.6,20995
2020,10,150,53.3,1.2,17949
2020,203,145,45.6,2,37995
2020,13,150,50.4,1.5,22875
2020,10,150,54.3,1.2,16345
2020,3000,145,30.1,4,72995
2020,2000,145,29.1,2.9,69950
2020,4323,145,50.4,2,33285
2020,3000,145,44.8,1.5,23950
2020,30,145,54.3,1.2,16290
2020,500,145,48.7,2,34490
2020,2000,145,40.9,2,39999
2020,202,145,37.2,2,39991
2020,419,145,33.2,3,69991
2020,123,145,33.2,3,66991
2020,60,145,53.3,1.2,17499
2020,2500,145,30.7,2,37888
2020,1500,145,38.2,2,37444
2020,5000,145,44.1,1.5,26450
2020,1074,145,40.9,2,26895
2020,5000,145,47.9,1,14499
2020,5000,145,30.1,4,71450
2020,877,145,64.2,2,25485
2020,2213,135,47.9,2,24979
2020,2084,145,43.5,3,41485
2020,7,150,50.4,1.5,21875
2020,750,145,40.9,1.5,32490
2020,2000,145,40.9,2,41500
2020,9,145,56.5,2,26980
2020,250,145,39.2,3,78990
2020,500,145,39.2,2,37490
2020,5000,145,44.1,1.5,30950
2020,9,145,54.3,1.2,17496
2020,5,145,67.3,2,28995
2020,5,145,50.4,2,28490
2020,609,145,40.9,2,35995
2020,1014,145,40.9,1.5,29995
2020,2000,145,47.9,3,37875
2020,55,145,54.3,1.2,16290
2020,999,145,49.6,2,30995
2020,4373,145,54.3,2,35995
2020,2986,150,65.7,2,26750
2020,1086,150,42.2,1.5,27500
2020,150,145,38.7,2,32990
2020,1350,145,51.4,2,27490
2020,5746,150,42.2,1.5,19500
2020,16,145,28.5,1.3,24980
2020,3455,145,50.4,2,37990
2020,999,145,34.9,3,69995
2020,10,150,53.3,1.2,18390
2020,5000,145,47.9,1,13999
2020,10,145,47.1,2,30990
2020,14,145,29.5,3,59980
2020,16,145,47.1,1.6,22980
2020,2000,145,54.3,2,35875
2020,1000,145,47.9,2,29995
2020,2000,145,36.7,3,44875
2020,5000,145,47.9,1,13999
2020,5000,145,52.3,1,13999
2020,1817,145,42.8,2,28995
2020,6870,145,48.7,2,32990
2020,1981,145,46.3,1.5,28990
2020,415,145,29.7,2.5,41990
2020,2000,145,52.3,2,34875
2020,2000,145,40.4,2,33875
2020,150,145,42.2,2,29875
2020,150,145,42.8,1.5,28875
2020,120,150,48.7,3,45991
2020,5000,145,47.9,1,13999
2020,3798,140,54.3,2,28991
2020,5000,145,42.2,1.5,26950
2020,10,145,45.6,1,18295
2020,5000,145,50.4,2,29950
2020,7,145,48.7,2,26990
2020,4100,145,41.5,2,34990
2020,2475,145,40.4,2,36990
2020,3000,145,39.2,2,33995
2020,5,145,48.7,2,32995
2020,5000,145,47.9,1,14999
2020,3632,150,43.5,1.4,8994
2020,8,145,54.3,1.2,17796
2020,9,145,45.6,2,36980
2020,199,145,64.2,2,30500
2020,1000,145,47.9,3,37995
2020,3500,145,50.4,1.5,26995
2020,1850,145,44.8,1.5,23229
2020,240,145,52.3,1.6,26490
2020,4578,150,56.5,1,10980
2020,18,145,51.4,1.5,21999
2020,11,145,31.7,3,62995
2020,9,150,46.3,1.5,29980
2020,15,150,29.1,3,42999
2020,1000,145,48.7,2,30995
2020,4568,145,56.5,1,10740
2020,1543,145,50.4,1,21495
2020,4578,145,56.5,1,10980
2020,4574,145,56.5,1,11390
2020,45,150,52.3,3,29485
2020,2000,145,40.9,2,29995
2020,1732,145,55.4,1,19995
2020,130,145,58.9,1,19995
2020,244,145,40.4,2,28445
2020,1950,145,44.8,1.3,24500
2020,4574,145,56.5,1,11290
2020,601,145,34.5,2.3,28939
2020,1959,145,51.4,2,30299
2020,6,145,50.4,2,30485
2020,1501,145,51.4,2,27000
2020,1501,145,29.1,3,46000
2020,3116,145,31.4,3,72000
2020,100,150,47.9,1,14965
2020,12,145,56.5,3,36985
2020,6,145,42.2,2,27999
2020,100,145,54.3,1.2,15690
2020,1200,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,3500,145,32.5,2,32799
2020,100,145,54.3,1.2,15990
2020,100,150,48.7,1,13965
2020,10,145,65.7,2,20000
2020,10,145,44.8,2,48155
2020,16,145,56.5,2,23980
2020,16,145,45.6,1.3,24980
2020,16,145,51.4,2,33980
2020,10,145,40.9,1.5,28950
2020,4855,145,56.5,1,10980
2020,10,145,48.7,2,39950
2020,3,145,26.4,3,58999
2020,9,145,53.3,1.3,26980
2020,2712,145,55.4,2,40995
2020,4000,150,49.6,1,18990
2020,2351,145,54.3,1.2,15890
2020,2351,145,54.3,1.2,15890
2020,1365,145,34.9,3,55985
2020,10,145,47.9,1,16285
2020,6374,145,26.7,3,61485
2020,2958,145,42.2,2,28985
2020,4999,150,44.8,2,43995
2020,199,145,42.8,3,44000
2020,3000,145,50.4,1,22975
2020,2154,145,54.3,1.2,15890
2020,123,145,37.7,3,62991
2020,132,145,52.3,2,38991
2020,800,145,60.1,2,36991
2020,123,145,42.2,2,44991
2020,879,150,56.5,1,10999
2020,5129,145,46.3,1,18495
2020,700,145,34,2,39991
2020,999,145,64.2,2,30500
2020,1500,145,51.4,2,28888
2020,1500,145,47.9,1,21390
2020,250,150,54.3,1.2,17495
2020,2651,145,54.3,1.2,15890
2020,2000,145,55.4,2,26500
2020,2310,145,54.3,1.2,15890
2020,4000,150,44.8,1.5,21840
2020,3750,145,31.7,2,42495
2020,5000,145,34,2,38990
2020,157,145,44.8,2,31990
2020,100,145,64.2,2,30500
2020,94,145,40.4,2,27995
2020,101,145,42.2,1.5,28490
2020,5127,145,45.6,1,15495
2020,1440,145,51.4,1,19979
2020,11,145,49.6,2,34995
2020,11,145,34.9,3,38555
2020,9,145,33.6,3,41555
2020,6000,145,30.7,2,37888
2020,1500,145,43.5,1.5,25990
2020,6539,145,54.3,1.2,15890
2020,2351,145,54.3,1.2,15890
2020,2317,145,54.3,1.2,15590
2020,1500,145,51.4,2,28000
2020,485,145,36.2,2,36771
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,2000,145,50.4,2,34875
2020,10,145,30.1,2.5,42490
2020,3723,145,43.5,1.4,10722
2020,16,145,64.2,2,31980
2020,10,145,39.2,3,54990
2020,1370,150,52.3,2,32837
2020,80,145,38.7,2,28490
2020,1881,150,34.9,3,41755
2020,3000,145,32.8,3,63000
2020,100,145,54.3,1.2,15990
2020,1452,145,45.6,1,17999
2020,100,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15990
2020,4300,145,33.6,3,41995
2020,100,145,54.3,1.2,15990
2020,320,145,29.7,2.5,42490
2020,3999,145,36.7,2,48980
2020,12,150,62.8,2,29990
2020,10,145,50.4,2,32995
2020,1000,145,24.8,3,79566
2020,1200,145,32.5,3,56995
2020,500,150,49.6,2,31490
2020,3999,145,40.9,2,38980
2020,100,145,36.7,2,29476
2020,6102,145,60.1,1,23995
2020,1500,150,50.4,1.5,23789
2020,5500,145,35.3,2,47990
2020,4254,145,32.5,2.9,56995
2020,1500,145,54.3,1.2,14990
2020,2678,145,54.3,1.2,14990
2020,2184,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,500,145,40.9,2,29990
2020,1694,145,44.8,1,22990
2020,2200,145,38.7,2,32495
2020,16,145,44.1,1.3,26980
2020,1000,145,38.7,2,34995
2020,250,145,42.2,2,44995
2020,1000,145,47.9,2,29995
2020,5000,145,34.9,3,55995
2020,6000,145,33.2,3,49989
2020,1912,145,44.8,2,39995
2020,250,145,35.8,2,39995
2020,16,145,47.1,1.3,23980
2020,10,145,52.3,1,17290
2020,150,150,47.1,3,71990
2020,1801,150,33.2,3,44300
2020,4000,150,32.5,2.9,59995
2020,1000,145,62.8,2,31995
2020,3999,145,27.4,3,47980
2020,3168,150,47.9,1,13995
2020,10,145,32.5,2,34990
2020,2448,140,57.7,1.8,26980
2020,102,145,49.6,2,33065
2020,10,145,65.7,1.5,15360
2020,16,145,56.5,2,27980
2020,100,145,60.1,2,41995
2020,15,145,48.7,2,35793
2020,16,145,32.8,2,49980
2020,16,145,47.1,1.3,24480
2020,16,145,64.2,2,32480
2020,102,145,50.4,2,42430
2020,10,150,54.3,1.2,15998
2020,557,145,60.1,1,15600
2020,251,145,51.4,1,15491
2020,4078,145,43.5,1.4,9346
2020,3000,145,34.9,3,59989
2020,3814,145,43.5,1.4,9799
2020,3669,145,43.5,1.4,9350
2020,10300,145,41.5,3,55489
2020,13,145,54.3,1.2,15350
2020,3000,145,47.9,2,26989
2020,10,150,54.3,1.2,16998
2020,100,145,24.8,3,60995
2020,1898,145,41.5,2,39995
2020,10,145,65.7,1.5,15360
2020,99,150,39.2,2,32540
2020,102,145,42.8,1.5,28455
2020,10,150,65.7,1.5,15360
2020,102,145,40.4,1.5,24995
2020,4330,145,42.2,1.5,19500
2020,5436,145,67.3,2,22000
2020,3622,145,42.2,1.5,19500
2020,700,145,31.7,3,59995
2020,2500,145,44.1,1.5,27990
2020,985,135,58.9,1.8,27990
2020,100,145,42.2,2,34995
2020,2364,145,65.7,2,27995
2020,10,145,48.7,2,29500
2020,1265,135,54.3,2,28990
2020,16,145,64.2,2,30480
2020,6000,145,55.4,1,17300
2020,16,145,64.2,2,30480
2020,2000,145,45.6,1,20990
2020,99,145,47.9,2,31825
2020,4360,135,5.5,2,52991
2020,10,145,64.2,1.5,18240
2020,2535,145,54.3,1.2,14990
2020,6,145,54.3,1.2,15690
2020,1000,145,50.4,2,32990
2020,1500,145,29.5,3,67495
2020,10,150,54.3,1.2,15495
2020,10,150,54.3,1.2,16890
2020,1000,145,47.9,2,26750
2020,16,145,61.4,2,32980
2020,49,145,32.5,2.9,62980
2020,10,145,54.3,1.2,15895
2020,10,145,54.3,1.2,16650
2020,16,145,61.4,2,33980
2020,382,145,36.7,2,33980
2020,10,150,54.3,1.2,16890
2020,349,145,46.3,2,39980
2020,500,145,52.3,1.6,29490
2020,500,145,54.3,2,35990
2020,10,145,54.3,1.2,16350
2020,500,145,40.9,1.5,32990
2020,500,145,56.5,1,9990
2020,500,145,57.7,1,10752
2020,500,145,57.7,1,10740
2020,500,145,57.7,1,10730
2020,150,145,51.4,2,27840
2020,10,150,54.3,1.2,14875
2020,2422,145,36.2,2,36840
2020,2986,145,36.2,2,34000
2020,3986,145,34,2,33000
2020,3085,145,43.5,1.4,10210
2020,10,145,54.3,1.2,15895
2020,10,145,54.3,1.2,15895
2020,10,145,54.3,1.2,15295
2020,4,145,54.3,1.2,15295
2020,12,145,54.3,1.2,16690
2020,986,150,50.4,2,31000
2020,1986,145,40.4,2,35000
2020,16,145,64.2,2,31980
2020,4986,145,47.9,3,34000
2020,10,145,54.3,1.2,16850
2020,100,145,54.3,1.2,14990
2020,310,145,54.3,1.2,15690
2020,100,145,54.3,1.2,15990
2020,100,145,54.3,1.2,15690
2020,100,145,54.3,1.2,14990
2020,16,145,35.8,1.6,27980
2020,16,145,35.8,1.6,27980
2020,16,145,35.8,1.6,27980
2020,7486,145,34.9,3,56000
2020,10,145,54.3,1.2,15295
2020,151,150,47.9,3,39250
2020,3999,145,26.4,3,49980
2020,4001,145,26.4,3,49980
2020,3999,145,32.1,2,39980
2020,500,145,47.1,2,38990
2020,500,145,47.1,2,35490
2020,100,145,54.3,1.2,14990
2020,250,145,35.8,1.6,28995
2020,100,145,54.3,1.2,14990
2020,2000,145,54.3,1.2,14990
2020,2000,145,54.3,1.2,14990
2020,2000,145,54.3,1.2,14990
2020,3526,145,32.5,2.9,59995
2020,100,145,54.3,1.2,14990
2020,7500,150,31.4,3,77995
2020,10,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,9,145,55.4,2,35980
2020,4000,145,41.5,2,33995
2020,16,145,70.6,2,36980
2020,1545,145,42.2,1.5,26900
2020,151,150,62.8,2,27669
2020,16,145,44.8,1.3,26980
2020,1000,145,48.7,2,30995
2020,10,145,52.3,1,16990
2020,2599,145,31.7,2,39980
2020,3000,150,34.5,2,36995
2020,3590,145,48.7,2,33750
2020,3999,145,40.4,3,64980
2020,1000,145,38.2,2,47990
2020,8,150,50.4,1.5,22875
2020,10,145,51.4,1,18490
2020,22,145,54.3,1.2,15500
2020,22,145,54.3,1.2,15888
2020,1501,145,32.1,2,39990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,100,145,54.3,1.2,14990
2020,303,150,39.8,2.1,24791
2020,10,145,40.4,2,29990
2020,2000,150,40.9,2,34995
2020,100,145,54.3,1.2,14990
2020,3000,150,34,2,47995
2020,2000,150,40.9,3,59995
2020,6000,145,46.3,1.6,25990
2020,1044,145,54.3,1.2,15690
2020,100,145,54.3,1.2,14990
2020,3000,145,50.4,1,22975
2020,1,150,50.4,1,16990
2020,2056,145,48.7,1,15499
2020,8115,145,39.8,3,43890
2020,10,145,70.6,1.5,17998
2020,2256,145,49.6,2,27444
2020,10,145,52.3,1.2,13998
2020,10,145,52.3,1.2,15998
2020,16,150,60.1,2,30137
2020,5000,145,38.2,2,35000
2020,5000,145,49.6,1,20000
2020,4500,145,38.2,2,30450
2020,1000,145,70.6,2,37998
2020,10,145,52.3,1.2,16998
2020,4500,145,40.9,2,29850
2020,6500,145,32.1,2,36000
2020,10,145,52.3,1.2,16998
2020,5000,145,51.4,2,29000
2020,10,150,53.3,1.2,13498
2020,4500,145,33.2,3,59750
2020,10,150,52.3,1.2,17998
2020,6500,145,38.2,2,36500
2020,10,150,53.3,1.2,14298
2020,1000,145,42.8,2.9,45498
2020,3500,145,32.5,2,40000
2020,10,150,52.3,1.2,13998
2020,600,145,36.2,2,35440
2020,4500,145,42.2,1.5,27500
2020,10,145,52.3,1.2,13998
2020,10,150,52.3,1.2,17498
2020,1000,145,46.3,1,18795
